,state,year,quarter,brand,count,percentage,date,hdi,population
3861,Chandigarh,2018,4,Xiaomi,43505,0.24475799872852988,2018-01-01,0.776,1158040
3862,Chandigarh,2018,4,Samsung,35417,0.19925512104283055,2018-01-01,0.776,1158040
3863,Chandigarh,2018,4,Vivo,23567,0.1325873291813645,2018-01-01,0.776,1158040
3864,Chandigarh,2018,4,Oppo,18698,0.1051944617911976,2018-01-01,0.776,1158040
3865,Chandigarh,2018,4,Apple,15191,0.08546417098460171,2018-01-01,0.776,1158040
3866,Chandigarh,2018,4,OnePlus,6197,0.03486416085784851,2018-01-01,0.776,1158040
3867,Chandigarh,2018,4,Realme,5731,0.03224245697536386,2018-01-01,0.776,1158040
3868,Chandigarh,2018,4,Motorola,5354,0.030121464778589794,2018-01-01,0.776,1158040
3869,Chandigarh,2018,4,Lenovo,3148,0.017710566141763293,2018-01-01,0.776,1158040
3870,Chandigarh,2018,4,Huawei,2838,0.015966514202771356,2018-01-01,0.776,1158040
3871,Chandigarh,2018,4,Others,18101,0.10183575531513893,2018-01-01,0.776,1158040
3872,Chandigarh,2020,3,Xiaomi,84467,0.2329558617494236,2020-01-01,0.776,1158040
3873,Chandigarh,2020,3,Samsung,72072,0.19877105695720762,2020-01-01,0.776,1158040
3874,Chandigarh,2020,3,Vivo,61814,0.17047999382218937,2020-01-01,0.776,1158040
3875,Chandigarh,2020,3,Oppo,47234,0.13026906571646055,2020-01-01,0.776,1158040
3876,Chandigarh,2020,3,Apple,28288,0.07801692278839896,2020-01-01,0.776,1158040
3877,Chandigarh,2020,3,Realme,13210,0.036432534998400386,2020-01-01,0.776,1158040
3878,Chandigarh,2020,3,OnePlus,9903,0.027311990468520744,2020-01-01,0.776,1158040
3879,Chandigarh,2020,3,Motorola,7558,0.0208445949672907,2020-01-01,0.776,1158040
3880,Chandigarh,2020,3,Huawei,5327,0.014691605899809149,2020-01-01,0.776,1158040
3881,Chandigarh,2020,3,HMD Global,4168,0.011495140490032765,2020-01-01,0.776,1158040
3882,Chandigarh,2020,3,Others,28547,0.07873123214226616,2020-01-01,0.776,1158040
3883,Chandigarh,2020,2,Xiaomi,79401,0.23606589544850468,2020-01-01,0.776,1158040
3884,Chandigarh,2020,2,Samsung,66732,0.1983998858335489,2020-01-01,0.776,1158040
3885,Chandigarh,2020,2,Vivo,55338,0.16452455916587136,2020-01-01,0.776,1158040
3886,Chandigarh,2020,2,Oppo,42912,0.12758100912439685,2020-01-01,0.776,1158040
3887,Chandigarh,2020,2,Apple,26562,0.07897107485929877,2020-01-01,0.776,1158040
3888,Chandigarh,2020,2,Realme,11849,0.03522808019003957,2020-01-01,0.776,1158040
3889,Chandigarh,2020,2,OnePlus,9516,0.028291873667686436,2020-01-01,0.776,1158040
3890,Chandigarh,2020,2,Motorola,7308,0.021727302728399796,2020-01-01,0.776,1158040
3891,Chandigarh,2020,2,Huawei,5057,0.015034889148538283,2020-01-01,0.776,1158040
3892,Chandigarh,2020,2,HMD Global,3920,0.011654491884965408,2020-01-01,0.776,1158040
3893,Chandigarh,2020,2,Others,27756,0.08252093794874997,2020-01-01,0.776,1158040
3894,Chandigarh,2020,1,Xiaomi,74599,0.2384215387663917,2020-01-01,0.776,1158040
3895,Chandigarh,2020,1,Samsung,62236,0.19890887125383924,2020-01-01,0.776,1158040
3896,Chandigarh,2020,1,Vivo,49864,0.15936743936309275,2020-01-01,0.776,1158040
3897,Chandigarh,2020,1,Oppo,38691,0.12365806185619728,2020-01-01,0.776,1158040
3898,Chandigarh,2020,1,Apple,25309,0.08088862752367468,2020-01-01,0.776,1158040
3899,Chandigarh,2020,1,Realme,10759,0.03438621610996941,2020-01-01,0.776,1158040
3900,Chandigarh,2020,1,OnePlus,9221,0.029470703480809365,2020-01-01,0.776,1158040
3901,Chandigarh,2020,1,Motorola,7160,0.022883660874373175,2020-01-01,0.776,1158040
3902,Chandigarh,2020,1,Huawei,4807,0.015363373997641322,2020-01-01,0.776,1158040
3903,Chandigarh,2020,1,Lenovo,3862,0.012343114287266648,2020-01-01,0.776,1158040
3904,Chandigarh,2020,1,Others,26379,0.08430839248674442,2020-01-01,0.776,1158040
3905,Chandigarh,2020,4,Xiaomi,90201,0.23045615505286124,2020-01-01,0.776,1158040
3906,Chandigarh,2020,4,Samsung,78159,0.19968983295946366,2020-01-01,0.776,1158040
3907,Chandigarh,2020,4,Vivo,68293,0.17448301235047342,2020-01-01,0.776,1158040
3908,Chandigarh,2020,4,Oppo,51650,0.1319615127158267,2020-01-01,0.776,1158040
3909,Chandigarh,2020,4,Apple,30593,0.07816260519874707,2020-01-01,0.776,1158040
3910,Chandigarh,2020,4,Realme,14705,0.037570068625096445,2020-01-01,0.776,1158040
3911,Chandigarh,2020,4,OnePlus,10462,0.02672955171409446,2020-01-01,0.776,1158040
3912,Chandigarh,2020,4,Motorola,7780,0.01987726174112549,2020-01-01,0.776,1158040
3913,Chandigarh,2020,4,Huawei,5641,0.014412292221296774,2020-01-01,0.776,1158040
3914,Chandigarh,2020,4,HMD Global,4400,0.011241639030970715,2020-01-01,0.776,1158040
3915,Chandigarh,2020,4,Others,29518,0.075416068390044,2020-01-01,0.776,1158040
3916,Chandigarh,2022,1,Xiaomi,118077,0.2180356717490015,2022-01-01,0.776,1158040
3917,Chandigarh,2022,1,Vivo,103673,0.19143789389325805,2022-01-01,0.776,1158040
3918,Chandigarh,2022,1,Samsung,100254,0.18512452243471966,2022-01-01,0.776,1158040
3919,Chandigarh,2022,1,Oppo,76330,0.14094754121972342,2022-01-01,0.776,1158040
3920,Chandigarh,2022,1,Apple,45080,0.08324269825999124,2022-01-01,0.776,1158040
3921,Chandigarh,2022,1,Realme,30911,0.057078860823305,2022-01-01,0.776,1158040
3922,Chandigarh,2022,1,OnePlus,15554,0.028721316076661577,2022-01-01,0.776,1158040
3923,Chandigarh,2022,1,Motorola,8378,0.015470437578132358,2022-01-01,0.776,1158040
3924,Chandigarh,2022,1,Huawei,5812,0.01073217751302283,2022-01-01,0.776,1158040
3925,Chandigarh,2022,1,HMD Global,4529,0.008363047480468065,2022-01-01,0.776,1158040
3926,Chandigarh,2022,1,Others,32951,0.060845832971716314,2022-01-01,0.776,1158040
3927,Arunachal Pradesh,2019,3,Xiaomi,27394,0.24426432692221955,2019-01-01,0.661,1711947
3928,Arunachal Pradesh,2019,3,Vivo,22731,0.2026857127571356,2019-01-01,0.661,1711947
3929,Arunachal Pradesh,2019,3,Samsung,22720,0.20258762895790422,2019-01-01,0.661,1711947
3930,Arunachal Pradesh,2019,3,Oppo,16262,0.14500352210006331,2019-01-01,0.661,1711947
3931,Arunachal Pradesh,2019,3,Realme,6477,0.057753524329240566,2019-01-01,0.661,1711947
3932,Arunachal Pradesh,2019,3,Apple,2509,0.022372022933775604,2019-01-01,0.661,1711947
3933,Arunachal Pradesh,2019,3,Gionee,1800,0.01605007623786213,2019-01-01,0.661,1711947
3934,Arunachal Pradesh,2019,3,Motorola,1561,0.01391898278183488,2019-01-01,0.661,1711947
3935,Arunachal Pradesh,2019,3,OnePlus,1390,0.012394225539237977,2019-01-01,0.661,1711947
3936,Arunachal Pradesh,2019,3,Huawei,1377,0.01227830832196453,2019-01-01,0.661,1711947
3937,Arunachal Pradesh,2019,3,Others,7928,0.07069166911876165,2019-01-01,0.661,1711947
3938,Arunachal Pradesh,2019,2,Xiaomi,23326,0.24327058455441414,2019-01-01,0.661,1711947
3939,Arunachal Pradesh,2019,2,Samsung,19719,0.2056526046826928,2019-01-01,0.661,1711947
3940,Arunachal Pradesh,2019,2,Vivo,18958,0.1977160139750743,2019-01-01,0.661,1711947
3941,Arunachal Pradesh,2019,2,Oppo,13678,0.14265004953850968,2019-01-01,0.661,1711947
3942,Arunachal Pradesh,2019,2,Realme,5425,0.05657819262658393,2019-01-01,0.661,1711947
3943,Arunachal Pradesh,2019,2,Apple,2169,0.022620847890702404,2019-01-01,0.661,1711947
3944,Arunachal Pradesh,2019,2,Gionee,1608,0.016770089169317413,2019-01-01,0.661,1711947
3945,Arunachal Pradesh,2019,2,Motorola,1404,0.014642540543359232,2019-01-01,0.661,1711947
3946,Arunachal Pradesh,2019,2,OnePlus,1251,0.013046879073890598,2019-01-01,0.661,1711947
3947,Arunachal Pradesh,2019,2,Huawei,1175,0.012254262919121866,2019-01-01,0.661,1711947
3948,Arunachal Pradesh,2019,2,Others,7172,0.07479793502633363,2019-01-01,0.661,1711947
3949,Arunachal Pradesh,2019,1,Xiaomi,18809,0.24440921553594866,2019-01-01,0.661,1711947
3950,Arunachal Pradesh,2019,1,Samsung,15537,0.20189196564315137,2019-01-01,0.661,1711947
3951,Arunachal Pradesh,2019,1,Vivo,14892,0.19351066179814702,2019-01-01,0.661,1711947
3952,Arunachal Pradesh,2019,1,Oppo,10738,0.13953246618241355,2019-01-01,0.661,1711947
3953,Arunachal Pradesh,2019,1,Realme,4413,0.05734371142326234,2019-01-01,0.661,1711947
3954,Arunachal Pradesh,2019,1,Apple,1870,0.024299284015749056,2019-01-01,0.661,1711947
3955,Arunachal Pradesh,2019,1,Gionee,1310,0.01702249308055148,2019-01-01,0.661,1711947
3956,Arunachal Pradesh,2019,1,Motorola,1137,0.01477448445235651,2019-01-01,0.661,1711947
3957,Arunachal Pradesh,2019,1,OnePlus,1114,0.014475616253232324,2019-01-01,0.661,1711947
3958,Arunachal Pradesh,2019,1,Huawei,972,0.012630429980378654,2019-01-01,0.661,1711947
3959,Arunachal Pradesh,2019,1,Others,6165,0.08010967163480905,2019-01-01,0.661,1711947
3960,Arunachal Pradesh,2019,4,Xiaomi,31369,0.242566945816998,2019-01-01,0.661,1711947
3961,Arunachal Pradesh,2019,4,Vivo,26787,0.20713573201568192,2019-01-01,0.661,1711947
3962,Arunachal Pradesh,2019,4,Samsung,26087,0.20172284470426305,2019-01-01,0.661,1711947
3963,Arunachal Pradesh,2019,4,Oppo,19208,0.14852962782533385,2019-01-01,0.661,1711947
3964,Arunachal Pradesh,2019,4,Realme,7743,0.0598742663604519,2019-01-01,0.661,1711947
3965,Arunachal Pradesh,2019,4,Apple,2811,0.02173660890342636,2019-01-01,0.661,1711947
3966,Arunachal Pradesh,2019,4,Gionee,1983,0.015333936483633749,2019-01-01,0.661,1711947
3967,Arunachal Pradesh,2019,4,Motorola,1637,0.012658423612560992,2019-01-01,0.661,1711947
3968,Arunachal Pradesh,2019,4,Huawei,1581,0.012225392627647482,2019-01-01,0.661,1711947
3969,Arunachal Pradesh,2019,4,OnePlus,1535,0.011869688604325671,2019-01-01,0.661,1711947
3970,Arunachal Pradesh,2019,4,Others,8580,0.06634653304567703,2019-01-01,0.661,1711947
3971,Arunachal Pradesh,2021,3,Vivo,69301,0.23646327024324998,2021-01-01,0.661,1711947
3972,Arunachal Pradesh,2021,3,Xiaomi,66832,0.22803874802523602,2021-01-01,0.661,1711947
3973,Arunachal Pradesh,2021,3,Samsung,52621,0.17954912257355676,2021-01-01,0.661,1711947
3974,Arunachal Pradesh,2021,3,Oppo,46021,0.15702913608554867,2021-01-01,0.661,1711947
3975,Arunachal Pradesh,2021,3,Realme,26567,0.09064976985256233,2021-01-01,0.661,1711947
3976,Arunachal Pradesh,2021,3,Apple,5574,0.019019152224872302,2021-01-01,0.661,1711947
3977,Arunachal Pradesh,2021,3,OnePlus,3208,0.01094607828083788,2021-01-01,0.661,1711947
3978,Arunachal Pradesh,2021,3,Gionee,2629,0.008970461284389896,2021-01-01,0.661,1711947
3979,Arunachal Pradesh,2021,3,Huawei,2593,0.008847624994455306,2021-01-01,0.661,1711947
3980,Arunachal Pradesh,2021,3,Motorola,2253,0.007687504478406404,2021-01-01,0.661,1711947
3981,Arunachal Pradesh,2021,3,Others,15474,0.05279913195688446,2021-01-01,0.661,1711947
3982,Arunachal Pradesh,2021,2,Vivo,63439,0.2344625460136304,2021-01-01,0.661,1711947
3983,Arunachal Pradesh,2021,2,Xiaomi,61629,0.22777301420693938,2021-01-01,0.661,1711947
3984,Arunachal Pradesh,2021,2,Samsung,51110,0.18889611637567819,2021-01-01,0.661,1711947
3985,Arunachal Pradesh,2021,2,Oppo,42407,0.15673092559466612,2021-01-01,0.661,1711947
3986,Arunachal Pradesh,2021,2,Realme,22481,0.08308694173824342,2021-01-01,0.661,1711947
3987,Arunachal Pradesh,2021,2,Apple,5062,0.018708513815176738,2021-01-01,0.661,1711947
3988,Arunachal Pradesh,2021,2,OnePlus,2622,0.009690581434886093,2021-01-01,0.661,1711947
3989,Arunachal Pradesh,2021,2,Gionee,2510,0.009276643555135047,2021-01-01,0.661,1711947
3990,Arunachal Pradesh,2021,2,Huawei,2408,0.008899664414647488,2021-01-01,0.661,1711947
3991,Arunachal Pradesh,2021,2,Motorola,2229,0.008238102981831084,2021-01-01,0.661,1711947
3992,Arunachal Pradesh,2021,2,Others,14675,0.054236949869166065,2021-01-01,0.661,1711947
3993,Arunachal Pradesh,2021,1,Vivo,58748,0.23383219232606273,2021-01-01,0.661,1711947
3994,Arunachal Pradesh,2021,1,Xiaomi,57405,0.2284867059385448,2021-01-01,0.661,1711947
3995,Arunachal Pradesh,2021,1,Samsung,48405,0.19266438465212546,2021-01-01,0.661,1711947
3996,Arunachal Pradesh,2021,1,Oppo,39602,0.1576261741760866,2021-01-01,0.661,1711947
3997,Arunachal Pradesh,2021,1,Realme,18658,0.07426365228466805,2021-01-01,0.661,1711947
3998,Arunachal Pradesh,2021,1,Apple,4560,0.018149976118452475,2021-01-01,0.661,1711947
3999,Arunachal Pradesh,2021,1,Gionee,2611,0.010392453430982327,2021-01-01,0.661,1711947
4000,Arunachal Pradesh,2021,1,Huawei,2526,0.0100541315077217,2021-01-01,0.661,1711947
4001,Arunachal Pradesh,2021,1,OnePlus,2342,0.00932176405031046,2021-01-01,0.661,1711947
4002,Arunachal Pradesh,2021,1,Motorola,2224,0.008852093615666296,2021-01-01,0.661,1711947
4003,Arunachal Pradesh,2021,1,Others,14159,0.056356471899379076,2021-01-01,0.661,1711947
4004,Arunachal Pradesh,2021,4,Vivo,74157,0.23546090733590733,2021-01-01,0.661,1711947
4005,Arunachal Pradesh,2021,4,Xiaomi,72002,0.22861842105263158,2021-01-01,0.661,1711947
4006,Arunachal Pradesh,2021,4,Samsung,54367,0.17262433956512904,2021-01-01,0.661,1711947
4007,Arunachal Pradesh,2021,4,Oppo,48973,0.1554974852672221,2021-01-01,0.661,1711947
4008,Arunachal Pradesh,2021,4,Realme,31777,0.10089730237756553,2021-01-01,0.661,1711947
4009,Arunachal Pradesh,2021,4,Apple,6342,0.02013691322901849,2021-01-01,0.661,1711947
4010,Arunachal Pradesh,2021,4,OnePlus,3900,0.01238315383052225,2021-01-01,0.661,1711947
4011,Arunachal Pradesh,2021,4,Gionee,2500,0.007937919122129648,2021-01-01,0.661,1711947
4012,Arunachal Pradesh,2021,4,Huawei,2496,0.007925218451534242,2021-01-01,0.661,1711947
4013,Arunachal Pradesh,2021,4,Motorola,2316,0.007353688274740906,2021-01-01,0.661,1711947
4014,Arunachal Pradesh,2021,4,Others,16114,0.05116465149359886,2021-01-01,0.661,1711947
4015,Arunachal Pradesh,2018,3,Xiaomi,11250,0.24498061931100562,2018-01-01,0.661,1711947
4016,Arunachal Pradesh,2018,3,Samsung,9307,0.20266974434911372,2018-01-01,0.661,1711947
4017,Arunachal Pradesh,2018,3,Vivo,8226,0.1791298288402073,2018-01-01,0.661,1711947
4018,Arunachal Pradesh,2018,3,Oppo,5992,0.13048212185880406,2018-01-01,0.661,1711947
4019,Arunachal Pradesh,2018,3,Realme,2676,0.05827272331344454,2018-01-01,0.661,1711947
4020,Arunachal Pradesh,2018,3,Apple,1153,0.02510779147249684,2018-01-01,0.661,1711947
4021,Arunachal Pradesh,2018,3,Gionee,1024,0.02229868037106398,2018-01-01,0.661,1711947
4022,Arunachal Pradesh,2018,3,OnePlus,740,0.016114280736901705,2018-01-01,0.661,1711947
4023,Arunachal Pradesh,2018,3,Motorola,722,0.015722311746004095,2018-01-01,0.661,1711947
4024,Arunachal Pradesh,2018,3,Lenovo,629,0.013697138626366448,2018-01-01,0.661,1711947
4025,Arunachal Pradesh,2018,3,Others,4203,0.0915247593745917,2018-01-01,0.661,1711947
4026,Arunachal Pradesh,2018,2,Xiaomi,8058,0.24505063406623484,2018-01-01,0.661,1711947
4027,Arunachal Pradesh,2018,2,Samsung,6633,0.20171517197336009,2018-01-01,0.661,1711947
4028,Arunachal Pradesh,2018,2,Vivo,5591,0.17002706565702644,2018-01-01,0.661,1711947
4029,Arunachal Pradesh,2018,2,Oppo,4204,0.12784721588662834,2018-01-01,0.661,1711947
4030,Arunachal Pradesh,2018,2,Realme,1943,0.0590882826992671,2018-01-01,0.661,1711947
4031,Arunachal Pradesh,2018,2,Apple,869,0.026427029164005716,2018-01-01,0.661,1711947
4032,Arunachal Pradesh,2018,2,Gionee,730,0.022199920931788464,2018-01-01,0.661,1711947
4033,Arunachal Pradesh,2018,2,Lenovo,581,0.017668704193656296,2018-01-01,0.661,1711947
4034,Arunachal Pradesh,2018,2,OnePlus,554,0.01684761122768604,2018-01-01,0.661,1711947
4035,Arunachal Pradesh,2018,2,Motorola,514,0.015631177204026396,2018-01-01,0.661,1711947
4036,Arunachal Pradesh,2018,2,Others,3206,0.09749718699632029,2018-01-01,0.661,1711947
4037,Arunachal Pradesh,2018,1,Xiaomi,5212,0.24247499418469412,2018-01-01,0.661,1711947
4038,Arunachal Pradesh,2018,1,Samsung,4354,0.2025587345894394,2018-01-01,0.661,1711947
4039,Arunachal Pradesh,2018,1,Vivo,3523,0.16389858106536404,2018-01-01,0.661,1711947
4040,Arunachal Pradesh,2018,1,Oppo,2608,0.12133054198650849,2018-01-01,0.661,1711947
4041,Arunachal Pradesh,2018,1,Realme,1297,0.06033961386368923,2018-01-01,0.661,1711947
4042,Arunachal Pradesh,2018,1,Apple,628,0.029216096766689927,2018-01-01,0.661,1711947
4043,Arunachal Pradesh,2018,1,Gionee,563,0.02619213770644336,2018-01-01,0.661,1711947
4044,Arunachal Pradesh,2018,1,Lenovo,420,0.019539427773900907,2018-01-01,0.661,1711947
4045,Arunachal Pradesh,2018,1,OnePlus,403,0.018748546173528727,2018-01-01,0.661,1711947
4046,Arunachal Pradesh,2018,1,Motorola,343,0.015957199348685742,2018-01-01,0.661,1711947
4047,Arunachal Pradesh,2018,1,Others,2144,0.09974412654105606,2018-01-01,0.661,1711947
4048,Arunachal Pradesh,2018,4,Xiaomi,15097,0.24408264890383496,2018-01-01,0.661,1711947
4049,Arunachal Pradesh,2018,4,Samsung,12580,0.20338873439824096,2018-01-01,0.661,1711947
4050,Arunachal Pradesh,2018,4,Vivo,11624,0.18793248399405033,2018-01-01,0.661,1711947
4051,Arunachal Pradesh,2018,4,Oppo,8328,0.13464398887667334,2018-01-01,0.661,1711947
4052,Arunachal Pradesh,2018,4,Realme,3613,0.0584136325421975,2018-01-01,0.661,1711947
4053,Arunachal Pradesh,2018,4,Apple,1517,0.02452628855978788,2018-01-01,0.661,1711947
4054,Arunachal Pradesh,2018,4,Gionee,1188,0.01920713962361767,2018-01-01,0.661,1711947
4055,Arunachal Pradesh,2018,4,Motorola,944,0.015262238892840976,2018-01-01,0.661,1711947
4056,Arunachal Pradesh,2018,4,OnePlus,896,0.014486192847442281,2018-01-01,0.661,1711947
4057,Arunachal Pradesh,2018,4,Lenovo,831,0.013435297160964884,2018-01-01,0.661,1711947
4058,Arunachal Pradesh,2018,4,Others,5234,0.08462135420034922,2018-01-01,0.661,1711947
4059,Arunachal Pradesh,2020,3,Xiaomi,47870,0.23232676198518779,2020-01-01,0.661,1711947
4060,Arunachal Pradesh,2020,3,Vivo,46799,0.22712889354804267,2020-01-01,0.661,1711947
4061,Arunachal Pradesh,2020,3,Samsung,40403,0.19608728148083437,2020-01-01,0.661,1711947
4062,Arunachal Pradesh,2020,3,Oppo,32287,0.15669801888898596,2020-01-01,0.661,1711947
4063,Arunachal Pradesh,2020,3,Realme,13982,0.06785863350902226,2020-01-01,0.661,1711947
4064,Arunachal Pradesh,2020,3,Apple,3738,0.01814158003552605,2020-01-01,0.661,1711947
4065,Arunachal Pradesh,2020,3,Gionee,2514,0.012201158964503071,2020-01-01,0.661,1711947
4066,Arunachal Pradesh,2020,3,Huawei,2276,0.011046077089581939,2020-01-01,0.661,1711947
4067,Arunachal Pradesh,2020,3,Motorola,1997,0.00969201052192229,2020-01-01,0.661,1711947
4068,Arunachal Pradesh,2020,3,OnePlus,1965,0.009536705395882472,2020-01-01,0.661,1711947
4069,Arunachal Pradesh,2020,3,Others,12215,0.05928287858051115,2020-01-01,0.661,1711947
4070,Arunachal Pradesh,2020,2,Xiaomi,41662,0.234670541980691,2020-01-01,0.661,1711947
4071,Arunachal Pradesh,2020,2,Vivo,39089,0.22017754345646467,2020-01-01,0.661,1711947
4072,Arunachal Pradesh,2020,2,Samsung,34984,0.19705521195939932,2020-01-01,0.661,1711947
4073,Arunachal Pradesh,2020,2,Oppo,27629,0.15562652787635045,2020-01-01,0.661,1711947
4074,Arunachal Pradesh,2020,2,Realme,11596,0.06531706602678923,2020-01-01,0.661,1711947
4075,Arunachal Pradesh,2020,2,Apple,3398,0.019139995719129856,2020-01-01,0.661,1711947
4076,Arunachal Pradesh,2020,2,Gionee,2355,0.013265064719997296,2020-01-01,0.661,1711947
4077,Arunachal Pradesh,2020,2,Huawei,2019,0.01137246949880023,2020-01-01,0.661,1711947
4078,Arunachal Pradesh,2020,2,Motorola,1873,0.010550091813399123,2020-01-01,0.661,1711947
4079,Arunachal Pradesh,2020,2,OnePlus,1809,0.010189597485552064,2020-01-01,0.661,1711947
4080,Arunachal Pradesh,2020,2,Others,11120,0.06263588946342673,2020-01-01,0.661,1711947
4081,Arunachal Pradesh,2020,1,Xiaomi,35625,0.23898809923121303,2020-01-01,0.661,1711947
4082,Arunachal Pradesh,2020,1,Vivo,31742,0.21293923496974496,2020-01-01,0.661,1711947
4083,Arunachal Pradesh,2020,1,Samsung,29807,0.19995840768518644,2020-01-01,0.661,1711947
4084,Arunachal Pradesh,2020,1,Oppo,22566,0.15138260904565762,2020-01-01,0.661,1711947
4085,Arunachal Pradesh,2020,1,Realme,9351,0.06273060255188977,2020-01-01,0.661,1711947
4086,Arunachal Pradesh,2020,1,Apple,3135,0.021030952732346744,2020-01-01,0.661,1711947
4087,Arunachal Pradesh,2020,1,Gionee,2068,0.01387304952168838,2020-01-01,0.661,1711947
4088,Arunachal Pradesh,2020,1,Huawei,1768,0.011860518159741323,2020-01-01,0.661,1711947
4089,Arunachal Pradesh,2020,1,Motorola,1742,0.011686098775039244,2020-01-01,0.661,1711947
4090,Arunachal Pradesh,2020,1,OnePlus,1696,0.01137751063287403,2020-01-01,0.661,1711947
4091,Arunachal Pradesh,2020,1,Others,9566,0.06417291669461848,2020-01-01,0.661,1711947
4092,Arunachal Pradesh,2020,4,Vivo,53198,0.23000363177282396,2020-01-01,0.661,1711947
4093,Arunachal Pradesh,2020,4,Xiaomi,53097,0.2295669543261332,2020-01-01,0.661,1711947
4094,Arunachal Pradesh,2020,4,Samsung,45317,0.195929820313716,2020-01-01,0.661,1711947
4095,Arunachal Pradesh,2020,4,Oppo,36466,0.15766217595074625,2020-01-01,0.661,1711947
4096,Arunachal Pradesh,2020,4,Realme,16419,0.07098818809124396,2020-01-01,0.661,1711947
4097,Arunachal Pradesh,2020,4,Apple,4188,0.01810698165090016,2020-01-01,0.661,1711947
4098,Arunachal Pradesh,2020,4,Gionee,2611,0.01128876052781765,2020-01-01,0.661,1711947
4099,Arunachal Pradesh,2020,4,Huawei,2424,0.010480258720578317,2020-01-01,0.661,1711947
4100,Arunachal Pradesh,2020,4,Motorola,2149,0.00929128547463812,2020-01-01,0.661,1711947
4101,Arunachal Pradesh,2020,4,OnePlus,2141,0.00925669716202895,2020-01-01,0.661,1711947
