,state,year,quarter,pincode,count,amount,registeredUsers,longitude,latitude,date,hdi,population
2128,Telangana,2021,1,500018,7159503,11598274057.953592,240435,78.43775714285714,17.3898,2021-01-01,0.669,38157311
2129,Telangana,2021,1,500039,4354127,6819509471.193953,183186,78.5591,17.4058,2021-01-01,0.669,38157311
2130,Telangana,2021,1,500055,4029164,6832605636.055994,200132,78.437,17.3724,2021-01-01,0.669,38157311
2131,Telangana,2021,1,505001,3830885,8431766336.033277,240644,79.1723,18.3624,2021-01-01,0.669,38157311
2132,Telangana,2021,4,500072,18702806,29184043437.950966,451595,78.44184999999999,17.4849,2021-01-01,0.669,38157311
2133,Telangana,2021,4,500018,12702463,20697709558.67371,290965,78.43775714285714,17.3898,2021-01-01,0.669,38157311
2134,Telangana,2021,4,500039,7572515,12576999877.69634,221494,78.5591,17.4058,2021-01-01,0.669,38157311
2135,Telangana,2021,4,500055,7434595,12863780360.610619,243565,78.437,17.3724,2021-01-01,0.669,38157311
2136,Telangana,2021,4,505001,7132666,16100604693.684223,290945,79.1723,18.3624,2021-01-01,0.669,38157311
2137,Telangana,2021,4,500008,7087086,11035893878.94763,256260,78.37073333333332,17.4207,2021-01-01,0.669,38157311
2138,Telangana,2018,3,500072,549460,1009515709.7381854,152034,78.44184999999999,17.4849,2018-01-01,0.669,38157311
2139,Telangana,2018,3,500032,492305,716119184.664336,66180,78.4529,17.3939,2018-01-01,0.669,38157311
2140,Telangana,2018,3,500081,435889,737317606.0116308,67378,78.4292,17.4411,2018-01-01,0.669,38157311
2141,Telangana,2018,3,500016,430231,554000289.2947192,66636,78.4751,17.4427,2018-01-01,0.669,38157311
2142,Telangana,2018,3,500018,245913,456030786.99653006,77041,78.43775714285714,17.3898,2018-01-01,0.669,38157311
2143,Telangana,2018,2,500072,297195,699643124.7597772,129543,78.44184999999999,17.4849,2018-01-01,0.669,38157311
2144,Telangana,2018,2,500032,232439,485053256.8543969,54696,78.4529,17.3939,2018-01-01,0.669,38157311
2145,Telangana,2018,2,500081,225115,538787867.8776424,56358,78.4292,17.4411,2018-01-01,0.669,38157311
2146,Telangana,2018,2,500016,189347,355197452.597319,55227,78.4751,17.4427,2018-01-01,0.669,38157311
2147,Telangana,2018,2,500018,151255,319836635.27535856,63870,78.43775714285714,17.3898,2018-01-01,0.669,38157311
2148,Telangana,2018,2,505001,130067,298618152.8388853,69318,79.1723,18.3624,2018-01-01,0.669,38157311
2149,Telangana,2018,2,500039,124852,248613831.70402747,55613,78.5591,17.4058,2018-01-01,0.669,38157311
2150,Telangana,2018,1,500072,215623,445608318.34719795,105012,78.44184999999999,17.4849,2018-01-01,0.669,38157311
2151,Telangana,2018,1,500032,160428,316835725.5479444,43828,78.4529,17.3939,2018-01-01,0.669,38157311
2152,Telangana,2018,1,500081,151698,350891989.2777426,45422,78.4292,17.4411,2018-01-01,0.669,38157311
2153,Telangana,2018,1,500016,137306,211814423.28040802,44047,78.4751,17.4427,2018-01-01,0.669,38157311
2154,Telangana,2018,1,500018,112441,203861708.14332354,50431,78.43775714285714,17.3898,2018-01-01,0.669,38157311
2155,Telangana,2018,1,505001,112432,168520809.014489,55361,79.1723,18.3624,2018-01-01,0.669,38157311
2156,Telangana,2018,1,500039,100986,152297504.0434354,44050,78.5591,17.4058,2018-01-01,0.669,38157311
2157,Telangana,2018,4,500072,978014,1574884360.6079535,188465,78.44184999999999,17.4849,2018-01-01,0.669,38157311
2158,Telangana,2018,4,500081,771395,1097591901.883511,83424,78.4292,17.4411,2018-01-01,0.669,38157311
2159,Telangana,2018,4,500032,769651,1061311574.5361316,82107,78.4529,17.3939,2018-01-01,0.669,38157311
2160,Telangana,2018,4,500016,706080,833350513.0183806,83751,78.4751,17.4427,2018-01-01,0.669,38157311
2161,Telangana,2018,4,500018,461691,724904812.767054,99797,78.43775714285714,17.3898,2018-01-01,0.669,38157311
2162,Telangana,2018,4,500039,421393,595977795.5046772,82675,78.5591,17.4058,2018-01-01,0.669,38157311
2163,Telangana,2020,3,500072,4818327,7901366588.553955,328018,78.44184999999999,17.4849,2020-01-01,0.669,38157311
2164,Telangana,2020,3,500018,3646086,6746066279.411854,206235,78.43775714285714,17.3898,2020-01-01,0.669,38157311
2165,Telangana,2020,3,500039,2336855,3855753536.4990525,159071,78.5591,17.4058,2020-01-01,0.669,38157311
2166,Telangana,2020,3,500055,2240862,3983341841.3421497,171640,78.437,17.3724,2020-01-01,0.669,38157311
2167,Telangana,2020,3,505001,2235829,5204420874.87776,207595,79.1723,18.3624,2020-01-01,0.669,38157311
2168,Telangana,2020,3,500037,2158500,3554512862.563189,158992,78.4529,17.3939,2020-01-01,0.669,38157311
2169,Telangana,2020,3,506002,1859437,4359145060.253377,146501,79.60168999999999,17.9755,2020-01-01,0.669,38157311
2170,Telangana,2020,3,502032,1838354,3319367371.337398,148439,78.3705,17.8409,2020-01-01,0.669,38157311
2171,Telangana,2020,2,500072,2779331,4714390213.642207,309469,78.44184999999999,17.4849,2020-01-01,0.669,38157311
2172,Telangana,2020,2,506002,2722371,6397270660.953796,135673,79.60168999999999,17.9755,2020-01-01,0.669,38157311
2173,Telangana,2020,2,500018,1896744,3081395010.7262,190988,78.43775714285714,17.3898,2020-01-01,0.669,38157311
2174,Telangana,2020,2,505001,1461977,3340696162.1287227,191796,79.1723,18.3624,2020-01-01,0.669,38157311
2175,Telangana,2020,2,500039,1423767,2242259968.827369,148574,78.5591,17.4058,2020-01-01,0.669,38157311
2176,Telangana,2020,2,500055,1408700,2447858964.6717243,158980,78.437,17.3724,2020-01-01,0.669,38157311
2177,Telangana,2020,2,500037,1403379,2230607212.6782274,147485,78.4529,17.3939,2020-01-01,0.669,38157311
2178,Telangana,2020,2,502032,1205120,2154217533.0633264,137595,78.3705,17.8409,2020-01-01,0.669,38157311
2179,Telangana,2020,1,500072,5283290,7251265300.592133,296003,78.44184999999999,17.4849,2020-01-01,0.669,38157311
2180,Telangana,2020,1,500032,3884043,4343247128.730584,127812,78.4529,17.3939,2020-01-01,0.669,38157311
2181,Telangana,2020,1,500016,2821233,3306303138.465645,131969,78.4751,17.4427,2020-01-01,0.669,38157311
2182,Telangana,2020,1,500018,2528782,3581249603.331252,179037,78.43775714285714,17.3898,2020-01-01,0.669,38157311
2183,Telangana,2020,1,500039,2180737,3101743455.4914875,140426,78.5591,17.4058,2020-01-01,0.669,38157311
2184,Telangana,2020,1,505001,1849558,3987730977.830345,177789,79.1723,18.3624,2020-01-01,0.669,38157311
2185,Telangana,2020,4,500072,9070883,13937755536.535961,350832,78.44184999999999,17.4849,2020-01-01,0.669,38157311
2186,Telangana,2020,4,500018,5643815,9675318583.896774,223960,78.43775714285714,17.3898,2020-01-01,0.669,38157311
2187,Telangana,2020,4,500039,3991810,6396528382.565709,170938,78.5591,17.4058,2020-01-01,0.669,38157311
2188,Telangana,2020,4,500055,3765251,6495264678.062862,185974,78.437,17.3724,2020-01-01,0.669,38157311
2189,Telangana,2020,4,505001,3684087,8231302076.458456,224585,79.1723,18.3624,2020-01-01,0.669,38157311
2190,Telangana,2020,4,500037,3473445,5673537692.512934,172249,78.4529,17.3939,2020-01-01,0.669,38157311
2191,Telangana,2022,1,500072,20739218,32326218070.30701,476073,78.44184999999999,17.4849,2022-01-01,0.669,38157311
2192,Telangana,2022,1,500018,12828306,20721253232.749943,307198,78.43775714285714,17.3898,2022-01-01,0.669,38157311
2193,Telangana,2022,1,500039,8602268,14279519227.676981,233903,78.5591,17.4058,2022-01-01,0.669,38157311
2194,Telangana,2022,1,500055,8477965,14589584095.827675,257896,78.437,17.3724,2022-01-01,0.669,38157311
2195,Telangana,2022,1,500008,8162246,12680603631.351318,270516,78.37073333333332,17.4207,2022-01-01,0.669,38157311
2196,Telangana,2022,1,505001,7982445,17776895373.23894,307339,79.1723,18.3624,2022-01-01,0.669,38157311
2197,Haryana,2019,3,122001,1877930,2432566276.474442,239679,76.9839,28.418,2019-01-01,0.708,28900667
2198,Haryana,2019,3,122002,1399250,1573185482.5431833,126886,76.9839,28.418,2019-01-01,0.708,28900667
2199,Haryana,2019,3,122006,1207075,1953673221.266467,126740,76.985,28.4592,2019-01-01,0.708,28900667
2200,Haryana,2019,3,121004,977444,1275466113.3384454,182786,77.23304782608696,28.5021,2019-01-01,0.708,28900667
2201,Haryana,2019,3,121003,938636,1113320557.3091245,155581,77.3329,28.4651,2019-01-01,0.708,28900667
2202,Haryana,2019,3,124001,865290,2531866859.4559975,105974,76.6118,28.8917,2019-01-01,0.708,28900667
2203,Haryana,2019,3,121001,847780,1067565490.8536928,152399,77.1724,28.4873,2019-01-01,0.708,28900667
2204,Haryana,2019,2,122001,1302753,1838034558.5348384,217913,76.9839,28.418,2019-01-01,0.708,28900667
2205,Haryana,2019,2,122006,940668,1554503850.6152406,114395,76.985,28.4592,2019-01-01,0.708,28900667
2206,Haryana,2019,2,122002,911727,1139371158.5132747,115060,76.9839,28.418,2019-01-01,0.708,28900667
2207,Haryana,2019,2,124001,877416,2246456121.5112395,94885,76.6118,28.8917,2019-01-01,0.708,28900667
2208,Haryana,2019,2,121004,698826,976470113.4041274,164350,77.23304782608696,28.5021,2019-01-01,0.708,28900667
2209,Haryana,2019,2,121003,677850,828275878.5055162,141046,77.3329,28.4651,2019-01-01,0.708,28900667
2210,Haryana,2019,2,121001,667041,825738565.1967301,138083,77.1724,28.4873,2019-01-01,0.708,28900667
2211,Haryana,2019,2,122051,564646,787573380.4633768,90453,76.9215,28.3553,2019-01-01,0.708,28900667
2212,Haryana,2019,1,122001,1279353,1610690538.7799742,194366,76.9839,28.418,2019-01-01,0.708,28900667
2213,Haryana,2019,1,122006,880058,1428264665.9047258,101815,76.985,28.4592,2019-01-01,0.708,28900667
2214,Haryana,2019,1,122051,817073,794561733.7437794,81253,76.9215,28.3553,2019-01-01,0.708,28900667
2215,Haryana,2019,1,122002,789141,1002099487.8837936,102287,76.9839,28.418,2019-01-01,0.708,28900667
2216,Haryana,2019,1,121003,769266,741073594.0128617,125626,77.3329,28.4651,2019-01-01,0.708,28900667
2217,Haryana,2019,1,121004,720302,831357876.5792357,144318,77.23304782608696,28.5021,2019-01-01,0.708,28900667
2218,Haryana,2019,1,121001,708251,704068641.0203376,122040,77.1724,28.4873,2019-01-01,0.708,28900667
2219,Haryana,2019,4,122001,2314018,3045015311.5663037,258880,76.9839,28.418,2019-01-01,0.708,28900667
2220,Haryana,2019,4,122002,1769062,1943714721.813477,136781,76.9839,28.418,2019-01-01,0.708,28900667
2221,Haryana,2019,4,122006,1424982,2468846799.4622493,137295,76.985,28.4592,2019-01-01,0.708,28900667
2222,Haryana,2019,4,121004,1156537,1751147693.5036433,201072,77.23304782608696,28.5021,2019-01-01,0.708,28900667
2223,Haryana,2019,4,121003,1104524,1472893260.2857537,169105,77.3329,28.4651,2019-01-01,0.708,28900667
2224,Haryana,2019,4,124001,1065817,3256517915.957159,115727,76.6118,28.8917,2019-01-01,0.708,28900667
2225,Haryana,2019,4,121001,945366,1410963051.5909138,164555,77.1724,28.4873,2019-01-01,0.708,28900667
2226,Haryana,2021,3,122006,7079111,10108307756.719585,226097,76.985,28.4592,2021-01-01,0.708,28900667
2227,Haryana,2021,3,122001,6524981,8208514096.35167,412737,76.9839,28.418,2021-01-01,0.708,28900667
2228,Haryana,2021,3,121004,4619156,7214596983.5858555,352312,77.23304782608696,28.5021,2021-01-01,0.708,28900667
2229,Haryana,2021,3,122002,4074015,4174634956.2762547,215608,76.9839,28.418,2021-01-01,0.708,28900667
2230,Haryana,2021,3,121003,3532991,4834797646.706048,284042,77.3329,28.4651,2021-01-01,0.708,28900667
2231,Haryana,2021,3,122004,3271428,3239557328.444209,186579,76.98363333333333,28.4077,2021-01-01,0.708,28900667
2232,Haryana,2021,2,122006,4878161,7207055202.820196,211281,76.985,28.4592,2021-01-01,0.708,28900667
2233,Haryana,2021,2,122001,4510890,5990609149.360931,385555,76.9839,28.418,2021-01-01,0.708,28900667
2234,Haryana,2021,2,121004,3536549,5951646115.000153,328000,77.23304782608696,28.5021,2021-01-01,0.708,28900667
2235,Haryana,2021,2,121003,2729292,3870478646.555489,264861,77.3329,28.4651,2021-01-01,0.708,28900667
2236,Haryana,2021,2,122002,2505416,2621052083.8195753,201795,76.9839,28.418,2021-01-01,0.708,28900667
2237,Haryana,2021,2,121102,2504049,4742370912.036514,195621,77.30939166666666,28.2489,2021-01-01,0.708,28900667
2238,Haryana,2021,1,122001,4506450,5997258111.473646,361360,76.9839,28.418,2021-01-01,0.708,28900667
2239,Haryana,2021,1,122006,4132251,6151670724.079081,198022,76.985,28.4592,2021-01-01,0.708,28900667
2240,Haryana,2021,1,121004,3059147,5144005309.059652,306230,77.23304782608696,28.5021,2021-01-01,0.708,28900667
2241,Haryana,2021,1,122002,2906323,3010145443.6006365,189395,76.9839,28.418,2021-01-01,0.708,28900667
2242,Haryana,2021,1,121003,2477817,3588296954.9753823,247955,77.3329,28.4651,2021-01-01,0.708,28900667
2243,Haryana,2021,1,122004,2040904,2329110399.0921006,162301,76.98363333333333,28.4077,2021-01-01,0.708,28900667
2244,Haryana,2021,1,121001,2038073,3551904219.5367737,237542,77.1724,28.4873,2021-01-01,0.708,28900667
2245,Haryana,2021,4,122006,8243097,12446013625.324087,241050,76.985,28.4592,2021-01-01,0.708,28900667
2246,Haryana,2021,4,122001,7654460,10006718311.566921,440178,76.9839,28.418,2021-01-01,0.708,28900667
2247,Haryana,2021,4,121004,5636431,9216385931.59724,376910,77.23304782608696,28.5021,2021-01-01,0.708,28900667
2248,Haryana,2021,4,122002,5095560,5436208624.384323,229524,76.9839,28.418,2021-01-01,0.708,28900667
2249,Haryana,2021,4,121003,4230317,6034510670.847743,303566,77.3329,28.4651,2021-01-01,0.708,28900667
2250,Haryana,2021,4,121102,3930826,7117844489.156973,225645,77.30939166666666,28.2489,2021-01-01,0.708,28900667
2251,Haryana,2021,4,122004,3857198,3979661447.5418015,199804,76.98363333333333,28.4077,2021-01-01,0.708,28900667
2252,Haryana,2018,3,122006,517657,857203811.0603806,67331,76.985,28.4592,2018-01-01,0.708,28900667
2253,Haryana,2018,3,122001,411984,749061449.0431736,130847,76.9839,28.418,2018-01-01,0.708,28900667
2254,Haryana,2018,3,122002,261912,483746044.5584421,68873,76.9839,28.418,2018-01-01,0.708,28900667
2255,Haryana,2018,3,122051,220903,379695985.8156146,54363,76.9215,28.3553,2018-01-01,0.708,28900667
2256,Haryana,2018,3,121004,190648,317188533.3803125,86428,77.23304782608696,28.5021,2018-01-01,0.708,28900667
2257,Haryana,2018,3,121003,185305,292496276.8923502,78699,77.3329,28.4651,2018-01-01,0.708,28900667
2258,Haryana,2018,3,121001,166380,269844404.78730685,71428,77.1724,28.4873,2018-01-01,0.708,28900667
2259,Haryana,2018,2,122006,371438,691480831.8004122,54489,76.985,28.4592,2018-01-01,0.708,28900667
2260,Haryana,2018,2,122001,262684,514731354.174217,107275,76.9839,28.418,2018-01-01,0.708,28900667
2261,Haryana,2018,2,122051,160606,266390779.8519504,44764,76.9215,28.3553,2018-01-01,0.708,28900667
2262,Haryana,2018,2,122002,153438,339532002.2969342,55528,76.9839,28.418,2018-01-01,0.708,28900667
