,state,year,quarter,type,count,amount,date,hdi,population
922,Himachal Pradesh,2020,1,Merchant payments,711018,427497010.10439825,2020-01-01,0.725,7503010
923,Himachal Pradesh,2020,1,Financial Services,4711,3172303.6900622216,2020-01-01,0.725,7503010
924,Himachal Pradesh,2020,1,Others,18788,14613755.241563875,2020-01-01,0.725,7503010
925,Himachal Pradesh,2020,4,Recharge & bill payments,2638030,936305777.7250878,2020-01-01,0.725,7503010
926,Himachal Pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.229637,2020-01-01,0.725,7503010
927,Himachal Pradesh,2020,4,Merchant payments,2001259,1589433440.2684097,2020-01-01,0.725,7503010
928,Himachal Pradesh,2020,4,Financial Services,11353,15534252.217986543,2020-01-01,0.725,7503010
929,Himachal Pradesh,2020,4,Others,27027,21510781.37178286,2020-01-01,0.725,7503010
930,Himachal Pradesh,2022,1,Merchant payments,7030946,5558905677.966259,2022-01-01,0.725,7503010
931,Himachal Pradesh,2022,1,Peer-to-peer payments,5718936,19473276901.331963,2022-01-01,0.725,7503010
932,Himachal Pradesh,2022,1,Recharge & bill payments,3271665,1429960686.7669475,2022-01-01,0.725,7503010
933,Himachal Pradesh,2022,1,Financial Services,19314,24442138.15399971,2022-01-01,0.725,7503010
934,Himachal Pradesh,2022,1,Others,47319,31862035.713640407,2022-01-01,0.725,7503010
935,Rajasthan,2019,3,Peer-to-peer payments,29885618,97443950786.5758,2019-01-01,0.628,79502477
936,Rajasthan,2019,3,Merchant payments,19646612,6705923742.563935,2019-01-01,0.628,79502477
937,Rajasthan,2019,3,Recharge & bill payments,16970783,7872719571.602099,2019-01-01,0.628,79502477
938,Rajasthan,2019,3,Financial Services,217029,37899900.33366185,2019-01-01,0.628,79502477
939,Rajasthan,2019,3,Others,583575,407796030.8547787,2019-01-01,0.628,79502477
940,Rajasthan,2019,2,Peer-to-peer payments,25257679,79466464089.34059,2019-01-01,0.628,79502477
941,Rajasthan,2019,2,Recharge & bill payments,14968290,5709279550.854211,2019-01-01,0.628,79502477
942,Rajasthan,2019,2,Merchant payments,9026751,3435472167.201069,2019-01-01,0.628,79502477
943,Rajasthan,2019,2,Financial Services,182685,34134486.762421735,2019-01-01,0.628,79502477
944,Rajasthan,2019,2,Others,573881,461962878.5071422,2019-01-01,0.628,79502477
945,Rajasthan,2019,1,Peer-to-peer payments,27621606,55246071722.22856,2019-01-01,0.628,79502477
946,Rajasthan,2019,1,Recharge & bill payments,11650961,3821181816.6204696,2019-01-01,0.628,79502477
947,Rajasthan,2019,1,Merchant payments,3921438,1664209334.5681162,2019-01-01,0.628,79502477
948,Rajasthan,2019,1,Financial Services,359993,36340412.57538466,2019-01-01,0.628,79502477
949,Rajasthan,2019,1,Others,402042,373355289.5614773,2019-01-01,0.628,79502477
950,Rajasthan,2019,4,Peer-to-peer payments,43354317,140449134717.291,2019-01-01,0.628,79502477
951,Rajasthan,2019,4,Recharge & bill payments,20604852,9028860435.054995,2019-01-01,0.628,79502477
952,Rajasthan,2019,4,Merchant payments,20544791,9721826538.354998,2019-01-01,0.628,79502477
953,Rajasthan,2019,4,Financial Services,101805,25014672.38444693,2019-01-01,0.628,79502477
954,Rajasthan,2019,4,Others,468477,227573686.58499068,2019-01-01,0.628,79502477
955,Rajasthan,2021,3,Peer-to-peer payments,181742972,575912799217.8965,2021-01-01,0.628,79502477
956,Rajasthan,2021,3,Merchant payments,167819345,105548321875.05884,2021-01-01,0.628,79502477
957,Rajasthan,2021,3,Recharge & bill payments,49709657,28335516739.41771,2021-01-01,0.628,79502477
958,Rajasthan,2021,3,Financial Services,197211,190362135.86135098,2021-01-01,0.628,79502477
959,Rajasthan,2021,3,Others,815568,524328574.25040925,2021-01-01,0.628,79502477
960,Rajasthan,2021,2,Peer-to-peer payments,139277445,467784146764.7472,2021-01-01,0.628,79502477
961,Rajasthan,2021,2,Merchant payments,97860493,69922875807.46701,2021-01-01,0.628,79502477
962,Rajasthan,2021,2,Recharge & bill payments,49501703,23387103755.819714,2021-01-01,0.628,79502477
963,Rajasthan,2021,2,Financial Services,216441,186606893.61035594,2021-01-01,0.628,79502477
964,Rajasthan,2021,2,Others,620957,422031947.60023904,2021-01-01,0.628,79502477
965,Rajasthan,2021,1,Peer-to-peer payments,116733195,408190388154.2274,2021-01-01,0.628,79502477
966,Rajasthan,2021,1,Merchant payments,96394132,61936457709.223076,2021-01-01,0.628,79502477
967,Rajasthan,2021,1,Recharge & bill payments,38919519,20855464604.344055,2021-01-01,0.628,79502477
968,Rajasthan,2021,1,Financial Services,192936,162581466.93308985,2021-01-01,0.628,79502477
969,Rajasthan,2021,1,Others,491137,347689722.9177618,2021-01-01,0.628,79502477
970,Rajasthan,2021,4,Merchant payments,221774624,151967969235.0213,2021-01-01,0.628,79502477
971,Rajasthan,2021,4,Peer-to-peer payments,212937264,718215327365.9165,2021-01-01,0.628,79502477
972,Rajasthan,2021,4,Recharge & bill payments,51610607,32831163302.92643,2021-01-01,0.628,79502477
973,Rajasthan,2021,4,Financial Services,265091,263180819.6932125,2021-01-01,0.628,79502477
974,Rajasthan,2021,4,Others,1034011,656777820.7586894,2021-01-01,0.628,79502477
975,Rajasthan,2018,3,Peer-to-peer payments,7120792,21010614922.14291,2018-01-01,0.628,79502477
976,Rajasthan,2018,3,Recharge & bill payments,5894660,2252031409.939968,2018-01-01,0.628,79502477
977,Rajasthan,2018,3,Merchant payments,711240,445504998.0014268,2018-01-01,0.628,79502477
978,Rajasthan,2018,3,Financial Services,230083,30185982.18078412,2018-01-01,0.628,79502477
979,Rajasthan,2018,3,Others,300323,302431358.9473551,2018-01-01,0.628,79502477
980,Rajasthan,2018,2,Recharge & bill payments,5288093,1511007056.105427,2018-01-01,0.628,79502477
981,Rajasthan,2018,2,Peer-to-peer payments,3770555,13341587602.422176,2018-01-01,0.628,79502477
982,Rajasthan,2018,2,Merchant payments,345752,342809667.5935513,2018-01-01,0.628,79502477
983,Rajasthan,2018,2,Financial Services,279471,52145152.93902289,2018-01-01,0.628,79502477
984,Rajasthan,2018,2,Others,289826,311536696.6979239,2018-01-01,0.628,79502477
985,Rajasthan,2018,1,Recharge & bill payments,4305940,868358581.1737025,2018-01-01,0.628,79502477
986,Rajasthan,2018,1,Peer-to-peer payments,2540658,7547652852.662634,2018-01-01,0.628,79502477
987,Rajasthan,2018,1,Financial Services,202537,37125466.49571308,2018-01-01,0.628,79502477
988,Rajasthan,2018,1,Merchant payments,184127,201212697.26059398,2018-01-01,0.628,79502477
989,Rajasthan,2018,1,Others,358428,271943533.1341365,2018-01-01,0.628,79502477
990,Rajasthan,2018,4,Peer-to-peer payments,10752729,33578327037.682457,2018-01-01,0.628,79502477
991,Rajasthan,2018,4,Recharge & bill payments,7557003,2743591538.8320713,2018-01-01,0.628,79502477
992,Rajasthan,2018,4,Merchant payments,1985927,1172254323.9731452,2018-01-01,0.628,79502477
993,Rajasthan,2018,4,Financial Services,311632,40412563.014562674,2018-01-01,0.628,79502477
994,Rajasthan,2018,4,Others,352432,374501619.8364362,2018-01-01,0.628,79502477
995,Rajasthan,2020,3,Peer-to-peer payments,73247856,249006720239.33432,2020-01-01,0.628,79502477
996,Rajasthan,2020,3,Merchant payments,45149210,27714680562.343937,2020-01-01,0.628,79502477
997,Rajasthan,2020,3,Recharge & bill payments,30148875,16650017440.553333,2020-01-01,0.628,79502477
998,Rajasthan,2020,3,Financial Services,146383,113675141.51464571,2020-01-01,0.628,79502477
999,Rajasthan,2020,3,Others,396352,193212778.7117864,2020-01-01,0.628,79502477
1000,Rajasthan,2020,2,Peer-to-peer payments,49160792,166176386876.30048,2020-01-01,0.628,79502477
1001,Rajasthan,2020,2,Recharge & bill payments,31681776,13014051935.53691,2020-01-01,0.628,79502477
1002,Rajasthan,2020,2,Merchant payments,20756594,14354151782.39264,2020-01-01,0.628,79502477
1003,Rajasthan,2020,2,Financial Services,92875,76662259.20544848,2020-01-01,0.628,79502477
1004,Rajasthan,2020,2,Others,262619,142020149.829893,2020-01-01,0.628,79502477
1005,Rajasthan,2020,1,Peer-to-peer payments,48269912,165468574323.88968,2020-01-01,0.628,79502477
1006,Rajasthan,2020,1,Merchant payments,27880848,13643061482.35596,2020-01-01,0.628,79502477
1007,Rajasthan,2020,1,Recharge & bill payments,25631131,10961167179.81334,2020-01-01,0.628,79502477
1008,Rajasthan,2020,1,Financial Services,72604,34466606.25327997,2020-01-01,0.628,79502477
1009,Rajasthan,2020,1,Others,404317,200968968.6958118,2020-01-01,0.628,79502477
1010,Rajasthan,2020,4,Peer-to-peer payments,88730951,321280847680.95026,2020-01-01,0.628,79502477
1011,Rajasthan,2020,4,Merchant payments,67367264,46142484518.08269,2020-01-01,0.628,79502477
1012,Rajasthan,2020,4,Recharge & bill payments,33455755,18123908525.97014,2020-01-01,0.628,79502477
1013,Rajasthan,2020,4,Financial Services,169294,136058685.85299307,2020-01-01,0.628,79502477
1014,Rajasthan,2020,4,Others,560171,351480425.6482615,2020-01-01,0.628,79502477
1015,Rajasthan,2022,1,Merchant payments,267467038,171182113048.26318,2022-01-01,0.628,79502477
1016,Rajasthan,2022,1,Peer-to-peer payments,241739380,814525435614.1678,2022-01-01,0.628,79502477
1017,Rajasthan,2022,1,Recharge & bill payments,54555117,35542881861.07577,2022-01-01,0.628,79502477
1018,Rajasthan,2022,1,Financial Services,244029,243340851.71204624,2022-01-01,0.628,79502477
1019,Rajasthan,2022,1,Others,956656,556409604.9103613,2022-01-01,0.628,79502477
1020,Goa,2019,3,Peer-to-peer payments,475178,1704668027.0159788,2019-01-01,0.763,1521992
1021,Goa,2019,3,Recharge & bill payments,453806,157952854.9501171,2019-01-01,0.763,1521992
1022,Goa,2019,3,Merchant payments,150578,123948570.56857497,2019-01-01,0.763,1521992
1023,Goa,2019,3,Financial Services,1510,1282344.8444824044,2019-01-01,0.763,1521992
1024,Goa,2019,3,Others,11344,12515394.117688328,2019-01-01,0.763,1521992
1025,Goa,2019,2,Peer-to-peer payments,373759,1391933790.7547765,2019-01-01,0.763,1521992
1026,Goa,2019,2,Recharge & bill payments,278060,93218689.41694948,2019-01-01,0.763,1521992
1027,Goa,2019,2,Merchant payments,104592,92873008.6474504,2019-01-01,0.763,1521992
1028,Goa,2019,2,Financial Services,1211,515859.8076807977,2019-01-01,0.763,1521992
1029,Goa,2019,2,Others,10819,13325754.760758925,2019-01-01,0.763,1521992
1030,Goa,2019,1,Peer-to-peer payments,378848,1310759847.8146646,2019-01-01,0.763,1521992
1031,Goa,2019,1,Recharge & bill payments,275277,78212835.0406034,2019-01-01,0.763,1521992
1032,Goa,2019,1,Merchant payments,74527,75946974.41483101,2019-01-01,0.763,1521992
1033,Goa,2019,1,Financial Services,2013,499592.0966860995,2019-01-01,0.763,1521992
1034,Goa,2019,1,Others,8147,9904147.90979165,2019-01-01,0.763,1521992
1035,Goa,2019,4,Peer-to-peer payments,698728,2484453030.31845,2019-01-01,0.763,1521992
1036,Goa,2019,4,Recharge & bill payments,552421,205602115.14625147,2019-01-01,0.763,1521992
1037,Goa,2019,4,Merchant payments,250893,218404664.8638511,2019-01-01,0.763,1521992
1038,Goa,2019,4,Financial Services,1497,649712.8451498008,2019-01-01,0.763,1521992
1039,Goa,2019,4,Others,11733,14350825.325765317,2019-01-01,0.763,1521992
1040,Goa,2021,3,Merchant payments,2865625,2143135314.897931,2021-01-01,0.763,1521992
1041,Goa,2021,3,Peer-to-peer payments,2560305,7871092673.137299,2021-01-01,0.763,1521992
1042,Goa,2021,3,Recharge & bill payments,1017351,438838003.22982365,2021-01-01,0.763,1521992
1043,Goa,2021,3,Financial Services,8337,12943224.07382146,2021-01-01,0.763,1521992
1044,Goa,2021,3,Others,16145,12416377.597493527,2021-01-01,0.763,1521992
1045,Goa,2021,2,Merchant payments,1869384,1411529033.6650195,2021-01-01,0.763,1521992
1046,Goa,2021,2,Peer-to-peer payments,1866837,6195032351.177256,2021-01-01,0.763,1521992
1047,Goa,2021,2,Recharge & bill payments,953219,383804809.3560881,2021-01-01,0.763,1521992
1048,Goa,2021,2,Financial Services,8303,12371843.844825167,2021-01-01,0.763,1521992
1049,Goa,2021,2,Others,12392,10115549.032816991,2021-01-01,0.763,1521992
1050,Goa,2021,1,Peer-to-peer payments,2235456,7553384653.1682,2021-01-01,0.763,1521992
1051,Goa,2021,1,Merchant payments,2195509,1768358976.7158575,2021-01-01,0.763,1521992
1052,Goa,2021,1,Recharge & bill payments,880682,410604192.7268899,2021-01-01,0.763,1521992
1053,Goa,2021,1,Financial Services,8138,12207778.148638733,2021-01-01,0.763,1521992
1054,Goa,2021,1,Others,11764,12687278.26183929,2021-01-01,0.763,1521992
1055,Goa,2021,4,Merchant payments,5474662,4384250602.937038,2021-01-01,0.763,1521992
1056,Goa,2021,4,Peer-to-peer payments,4408822,13618351952.666094,2021-01-01,0.763,1521992
1057,Goa,2021,4,Recharge & bill payments,1170180,585734312.4063727,2021-01-01,0.763,1521992
1058,Goa,2021,4,Financial Services,11320,17101084.66037453,2021-01-01,0.763,1521992
1059,Goa,2021,4,Others,23775,21819163.1997744,2021-01-01,0.763,1521992
1060,Goa,2018,3,Recharge & bill payments,158797,40314972.94208837,2018-01-01,0.763,1521992
1061,Goa,2018,3,Peer-to-peer payments,150297,639468418.1317002,2018-01-01,0.763,1521992
1062,Goa,2018,3,Merchant payments,21587,26634198.178851012,2018-01-01,0.763,1521992
1063,Goa,2018,3,Financial Services,1867,468171.36483984883,2018-01-01,0.763,1521992
1064,Goa,2018,3,Others,6963,6281208.620754639,2018-01-01,0.763,1521992
1065,Goa,2018,2,Recharge & bill payments,120943,30994284.17044104,2018-01-01,0.763,1521992
1066,Goa,2018,2,Peer-to-peer payments,87878,419492232.52410376,2018-01-01,0.763,1521992
1067,Goa,2018,2,Merchant payments,12456,20162855.70611957,2018-01-01,0.763,1521992
1068,Goa,2018,2,Financial Services,1903,733429.427283199,2018-01-01,0.763,1521992
1069,Goa,2018,2,Others,6395,7221023.530667527,2018-01-01,0.763,1521992
1070,Goa,2018,1,Recharge & bill payments,85991,18273814.162708722,2018-01-01,0.763,1521992
1071,Goa,2018,1,Peer-to-peer payments,59651,268175048.06992978,2018-01-01,0.763,1521992
1072,Goa,2018,1,Merchant payments,7880,11036031.735657964,2018-01-01,0.763,1521992
1073,Goa,2018,1,Financial Services,1191,520105.642400422,2018-01-01,0.763,1521992
1074,Goa,2018,1,Others,6184,5851742.732386975,2018-01-01,0.763,1521992
1075,Goa,2018,4,Peer-to-peer payments,246426,1021902315.4426756,2018-01-01,0.763,1521992
1076,Goa,2018,4,Recharge & bill payments,212122,54832855.89468471,2018-01-01,0.763,1521992
1077,Goa,2018,4,Merchant payments,45586,66666113.92145965,2018-01-01,0.763,1521992
1078,Goa,2018,4,Financial Services,2523,723599.2328183289,2018-01-01,0.763,1521992
1079,Goa,2018,4,Others,8098,8880194.430766659,2018-01-01,0.763,1521992
1080,Goa,2020,3,Peer-to-peer payments,759351,2723430713.3444066,2020-01-01,0.763,1521992
1081,Goa,2020,3,Recharge & bill payments,696770,280187505.0339355,2020-01-01,0.763,1521992
1082,Goa,2020,3,Merchant payments,446880,353193881.4783259,2020-01-01,0.763,1521992
1083,Goa,2020,3,Financial Services,4985,6418950.466847964,2020-01-01,0.763,1521992
1084,Goa,2020,3,Others,7545,5112530.621144422,2020-01-01,0.763,1521992
1085,Goa,2020,2,Recharge & bill payments,758617,241196540.9379891,2020-01-01,0.763,1521992
1086,Goa,2020,2,Peer-to-peer payments,493326,1766723888.2025127,2020-01-01,0.763,1521992
1087,Goa,2020,2,Merchant payments,221358,168591711.94693565,2020-01-01,0.763,1521992
1088,Goa,2020,2,Financial Services,3081,3328361.317987765,2020-01-01,0.763,1521992
1089,Goa,2020,2,Others,5710,3775927.611346662,2020-01-01,0.763,1521992
1090,Goa,2020,1,Peer-to-peer payments,817198,2851686768.653684,2020-01-01,0.763,1521992
1091,Goa,2020,1,Recharge & bill payments,678079,244739382.20701858,2020-01-01,0.763,1521992
1092,Goa,2020,1,Merchant payments,373110,298421548.1046571,2020-01-01,0.763,1521992
1093,Goa,2020,1,Financial Services,1762,1816477.5692472362,2020-01-01,0.763,1521992
1094,Goa,2020,1,Others,11088,13707055.389155574,2020-01-01,0.763,1521992
1095,Goa,2020,4,Peer-to-peer payments,1550251,5407626413.043346,2020-01-01,0.763,1521992
1096,Goa,2020,4,Merchant payments,1389834,1123844212.5171819,2020-01-01,0.763,1521992
1097,Goa,2020,4,Recharge & bill payments,839199,345088772.3784919,2020-01-01,0.763,1521992
1098,Goa,2020,4,Financial Services,7287,10386560.386677971,2020-01-01,0.763,1521992
1099,Goa,2020,4,Others,14810,12846789.254236266,2020-01-01,0.763,1521992
1100,Goa,2022,1,Merchant payments,6364271,4682000388.389215,2022-01-01,0.763,1521992
1101,Goa,2022,1,Peer-to-peer payments,4640380,14449830641.555716,2022-01-01,0.763,1521992
1102,Goa,2022,1,Recharge & bill payments,1177071,646403472.1135541,2022-01-01,0.763,1521992
1103,Goa,2022,1,Financial Services,11677,17490493.19245399,2022-01-01,0.763,1521992
1104,Goa,2022,1,Others,20699,20720407.595174044,2022-01-01,0.763,1521992
1105,West Bengal,2019,3,Merchant payments,30804036,8273187167.0788555,2019-01-01,0.641,100896618
1106,West Bengal,2019,3,Peer-to-peer payments,21522913,57058405341.48096,2019-01-01,0.641,100896618
1107,West Bengal,2019,3,Recharge & bill payments,13011501,4832486821.888576,2019-01-01,0.641,100896618
1108,West Bengal,2019,3,Financial Services,558653,57054414.83597401,2019-01-01,0.641,100896618
1109,West Bengal,2019,3,Others,547726,319398871.5461071,2019-01-01,0.641,100896618
1110,West Bengal,2019,2,Peer-to-peer payments,20285958,48394974398.37831,2019-01-01,0.641,100896618
1111,West Bengal,2019,2,Merchant payments,13646142,4657258459.145545,2019-01-01,0.641,100896618
1112,West Bengal,2019,2,Recharge & bill payments,12129638,3676123279.3800926,2019-01-01,0.641,100896618
1113,West Bengal,2019,2,Financial Services,421037,45646046.98846317,2019-01-01,0.641,100896618
1114,West Bengal,2019,2,Others,540760,331688935.22631323,2019-01-01,0.641,100896618
1115,West Bengal,2019,1,Peer-to-peer payments,27374206,44170923881.744286,2019-01-01,0.641,100896618
1116,West Bengal,2019,1,Recharge & bill payments,11659948,3021107711.9021683,2019-01-01,0.641,100896618
1117,West Bengal,2019,1,Merchant payments,7636726,2645438308.338478,2019-01-01,0.641,100896618
1118,West Bengal,2019,1,Financial Services,525650,47986448.46936697,2019-01-01,0.641,100896618
1119,West Bengal,2019,1,Others,429858,279216273.42549,2019-01-01,0.641,100896618
1120,West Bengal,2019,4,Peer-to-peer payments,67037576,76593333397.8665,2019-01-01,0.641,100896618
1121,West Bengal,2019,4,Recharge & bill payments,14511711,4859794689.902503,2019-01-01,0.641,100896618
1122,West Bengal,2019,4,Merchant payments,14187744,6477138700.812115,2019-01-01,0.641,100896618
1123,West Bengal,2019,4,Financial Services,653648,77047243.72974005,2019-01-01,0.641,100896618
1124,West Bengal,2019,4,Others,415159,196296222.33587587,2019-01-01,0.641,100896618
1125,West Bengal,2021,3,Peer-to-peer payments,84353949,294799731350.5536,2021-01-01,0.641,100896618
1126,West Bengal,2021,3,Merchant payments,58800005,50971169851.15668,2021-01-01,0.641,100896618
1127,West Bengal,2021,3,Recharge & bill payments,37556310,16045754099.005053,2021-01-01,0.641,100896618
1128,West Bengal,2021,3,Financial Services,189087,213411736.37376124,2021-01-01,0.641,100896618
1129,West Bengal,2021,3,Others,813637,426999219.42323273,2021-01-01,0.641,100896618
